2.783333333,1,0.41251,0.6,0.59608,0.2902
2.8,1,0.41349,0.6098,0.61569,0.25882
2.816666667,1,0.41349,0.61569,0.62549,0.23922
2.833333333,1,0.41447,0.6098,0.63529,0.22941
2.85,1,0.41544,0.5902,0.62941,0.23922
2.866666667,1,0.41642,0.58431,0.61569,0.2549
2.883333333,1,0.41642,0.58039,0.61569,0.26471
2.9,1,0.4174,0.58431,0.6,0.28431
2.916666667,1,0.4174,0.5902,0.58431,0.30392
2.933333333,1,0.41838,0.59608,0.57059,0.32941
2.95,1,0.41838,0.60588,0.56471,0.3451
2.966666667,1,0.41838,0.59608,0.55098,0.3549
2.983333333,1,0.41935,0.59608,0.55098,0.37059
3,1,0.42033,0.5902,0.5451,0.38039
3.016666667,1,0.42033,0.5902,0.53922,0.38431
3.033333333,1,0.42131,0.57059,0.53922,0.39412
3.05,1,0.42033,0.57059,0.5451,0.38431
3.066666667,1,0.41838,0.56471,0.5451,0.38431
3.083333333,1,0.41642,0.56471,0.53922,0.38039
3.1,1,0.41544,0.5549,0.55098,0.37451
3.116666667,1,0.41349,0.55098,0.55098,0.37059
3.133333333,1,0.41153,0.5451,0.5451,0.36471
3.15,1,0.41056,0.56078,0.55098,0.35882
3.166666667,1,0.41153,0.57059,0.53922,0.37451
3.183333333,1,0.41447,0.59608,0.52941,0.38431
3.2,1,0.41935,0.60588,0.53922,0.38039
3.216666667,1,0.42717,0.61569,0.53922,0.35882
3.233333333,1,0.43891,0.5902,0.5451,0.34902
3.25,1,0.45357,0.56471,0.56078,0.31373
3.266666667,1,0.47214,0.52549,0.57059,0.3098
3.283333333,1,0.48974,0.51569,0.57059,0.31961
3.3,1,0.50831,0.4902,0.56471,0.33529
3.316666667,1,0.52395,0.48431,0.56078,0.33922
3.333333333,1,0.53666,0.49412,0.56078,0.33529
3.35,1,0.54839,0.5,0.56471,0.33529
3.366666667,1,0.55914,0.5,0.57059,0.32353
3.383333333,1,0.56794,0.5,0.57451,0.32941
3.4,0.98925,0.5738,0.5,0.57059,0.33529
3.416666667,0.97849,0.57771,0.49412,0.57059,0.3451
3.433333333,0.95894,0.57967,0.55098,0.58431,0.3
3.45,0.93939,0.57967,0.6098,0.60588,0.25882
3.466666667,0.91887,0.57869,0.44902,0.3549,0.71569
3.483333333,0.89834,0.57674,-0.16275,-0.18627,1.5039
3.5,0.87879,0.5738,-0.50196,-0.38235,1.5039
3.516666667,0.85924,0.56989,-0.33725,0.094118,1.3784
3.533333333,0.84066,0.56403,0.21373,0.51569,0.51961
3.55,0.82307,0.55523,0.39412,0.5451,0.40392
3.566666667,0.80352,0.54448,0.43922,0.52549,0.4098
3.583333333,0.78495,0.53275,0.47451,0.53922,0.37059
3.6,0.76442,0.52102,0.5,0.53922,0.3549
3.616666667,0.74487,0.50929,0.51961,0.5549,0.33529
3.633333333,0.7263,0.49951,0.51569,0.5451,0.3549
3.65,0.70772,0.49169,0.5,0.53529,0.37059
3.666666667,0.6911,0.48583,0.48431,0.52941,0.37451
3.683333333,0.67351,0.47996,0.48039,0.53529,0.36471
3.7,0.65689,0.4741,0.48431,0.52549,0.38039
3.716666667,0.6393,0.46921,0.49412,0.52941,0.38039
3.733333333,0.62366,0.4653,0.5,0.51961,0.38039
3.75,0.60704,0.46237,0.49412,0.51569,0.4
3.766666667,0.59238,0.46041,0.47451,0.5,0.41961
3.783333333,0.57771,0.45748,0.48431,0.5,0.41961
3.8,0.565,0.45455,0.47451,0.47451,0.46078
3.816666667,0.5523,0.45064,0.48039,0.46471,0.47451
3.833333333,0.54252,0.44575,0.47451,0.44902,0.50588
3.85,0.53275,0.44086,0.48039,0.43529,0.52549
3.866666667,0.52493,0.43695,0.47451,0.4,0.5902
3.883333333,0.51711,0.43206,0.48039,0.37451,0.61961
3.9,0.51026,0.42815,0.47451,0.33922,0.67647
3.916666667,0.5044,0.42522,0.47451,0.3098,0.72157
3.933333333,0.49951,0.42326,0.47059,0.28431,0.75098
3.95,0.4956,0.42131,0.47451,0.26863,0.77647
3.966666667,0.49169,0.41935,0.48039,0.27843,0.77059
3.983333333,0.48778,0.4174,0.48039,0.27451,0.77059
4,0.48485,0.41544,0.48039,0.29412,0.7451
4.016666667,0.48192,0.41349,0.48431,0.32941,0.6902
4.033333333,0.47898,0.41251,0.48039,0.37059,0.62941
4.05,0.47703,0.41056,0.48039,0.4098,0.56471
4.066666667,0.47507,0.40958,0.48039,0.44902,0.50588
4.083333333,0.47312,0.4086,0.4902,0.4902,0.4549
4.1,0.47116,0.40762,0.49412,0.51569,0.41569
4.116666667,0.47019,0.40762,0.49412,0.52941,0.3902
4.133333333,0.46823,0.40762,0.5,0.5451,0.36471
4.15,0.46725,0.40762,0.5,0.56078,0.3451
4.166666667,0.4653,0.40762,0.50588,0.57059,0.33529
4.183333333,0.46432,0.4086,0.5,0.56471,0.32941
4.2,0.46139,0.4086,0.51569,0.56471,0.33529
4.216666667,0.45943,0.40762,0.5098,0.57059,0.32353
4.233333333,0.4565,0.40762,0.51569,0.56078,0.33922
4.25,0.45357,0.40762,0.5098,0.5451,0.35882
4.266666667,0.44868,0.4086,0.5098,0.5451,0.36471
4.283333333,0.44477,0.4086,0.5,0.5451,0.37451
4.3,0.43891,0.41056,0.5098,0.53922,0.36471
4.316666667,0.43402,0.41153,0.50588,0.53529,0.38039
4.333333333,0.42815,0.41153,0.5098,0.52941,0.38431
4.35,0.42229,0.41251,0.50588,0.53529,0.39412
4.366666667,0.41447,0.41251,0.5098,0.51961,0.40392
4.383333333,0.40665,0.41056,0.50588,0.52941,0.38039
4.4,0.39687,0.4086,0.5,0.51961,0.39412
4.416666667,0.3871,0.40665,0.5,0.51961,0.39412
4.433333333,0.37634,0.40469,0.50588,0.52941,0.38039
4.45,0.36559,0.40469,0.50588,0.53529,0.37451
4.466666667,0.35386,0.40567,0.5098,0.53922,0.37059
4.483333333,0.34213,0.4086,0.5098,0.53529,0.37451
4.5,0.33138,0.41447,0.52941,0.52549,0.3902
4.516666667,0.3216,0.42424,0.5451,0.51961,0.4
4.533333333,0.31281,0.43793,0.56471,0.51961,0.39412
4.55,0.30303,0.4565,0.57059,0.51961,0.3902
4.566666667,0.29521,0.47507,0.57451,0.52941,0.38039
4.583333333,0.28739,0.49267,0.5451,0.53922,0.3549
4.6,0.28055,0.51222,0.51961,0.56078,0.31961
4.616666667,0.2737,0.53079,0.49412,0.55098,0.3451
4.633333333,0.26784,0.54936,0.47059,0.5451,0.35882
4.65,0.26295,0.565,0.46078,0.5451,0.37451
4.666666667,0.25904,0.57869,0.46471,0.5451,0.37059
4.683333333,0.25513,0.58944,0.48039,0.5451,0.37451
4.7,0.25318,0.59824,0.4902,0.56078,0.33922
4.716666667,0.25122,0.60411,0.5,0.56471,0.34902
4.733333333,0.25024,0.60802,0.49412,0.57059,0.33922
4.75,0.25024,0.60997,0.49412,0.56471,0.34902
4.766666667,0.25122,0.60997,0.4902,0.56078,0.3549
4.783333333,0.2522,0.60997,0.6,0.5902,0.26863
4.8,0.25318,0.60899,0.61569,0.5,0.44902
4.816666667,0.25513,0.60899,0.2,0.1098,1.1765
4.833333333,0.25611,0.60606,-0.50196,-0.36667,1.5039
4.85,0.25806,0.60117,-0.50196,-0.38235,1.5039
4.866666667,0.25904,0.59433,-0.072549,0.37451,0.81569
4.883333333,0.26002,0.58456,0.3,0.52941,0.4549
4.9,0.25904,0.57478,0.4098,0.51961,0.42941
4.916666667,0.25904,0.56305,0.47059,0.52549,0.4
4.933333333,0.25709,0.55132,0.50588,0.53529,0.36471
4.95,0.25611,0.53959,0.53529,0.5451,0.34902
4.966666667,0.25415,0.52884,0.5451,0.5451,0.33922
4.983333333,0.2522,0.52102,0.53922,0.53922,0.34902
5,0.24927,0.5132,0.53922,0.52549,0.37059
5.016666667,0.24633,0.50635,0.52941,0.52549,0.35882
5.033333333,0.24145,0.50244,0.52549,0.51961,0.38039
5.05,0.23754,0.49853,0.51961,0.5098,0.39412
5.066666667,0.23265,0.49658,0.52941,0.5,0.40392
5.083333333,0.22678,0.49462,0.52941,0.5,0.41569
5.1,0.22092,0.49169,0.53529,0.49412,0.41961
5.116666667,0.21505,0.48876,0.51961,0.48431,0.42941
5.133333333,0.20821,0.48583,0.51961,0.47451,0.44902
5.15,0.20235,0.48094,0.52549,0.46471,0.47059
5.166666667,0.19648,0.47605,0.51961,0.4451,0.4902
5.183333333,0.19159,0.47214,0.51961,0.42549,0.51961
5.2,0.18768,0.46823,0.51961,0.40392,0.56471
5.216666667,0.1828,0.4653,0.51569,0.38039,0.6
5.233333333,0.17889,0.46237,0.51569,0.34902,0.6451
5.25,0.17498,0.46041,0.5098,0.31961,0.69608
5.266666667,0.17107,0.45846,0.5098,0.2902,0.7451
5.283333333,0.16813,0.4565,0.50588,0.26863,0.77647
5.3,0.1652,0.45357,0.51961,0.2549,0.79608
5.316666667,0.16325,0.44966,0.51961,0.25882,0.79608
5.333333333,0.16129,0.44575,0.51961,0.26471,0.78039
5.35,0.15934,0.44184,0.50588,0.2902,0.74118
5.366666667,0.15836,0.43793,0.5,0.31961,0.7
5.383333333,0.15738,0.43304,0.49412,0.35882,0.65098
5.4,0.15543,0.42913,0.5,0.40392,0.58431
5.416666667,0.15445,0.42424,0.50588,0.4451,0.52549
5.433333333,0.15347,0.41838,0.51569,0.47451,0.48039
5.45,0.15249,0.41447,0.52941,0.49412,0.4549
5.466666667,0.15152,0.41153,0.5451,0.50588,0.42941
5.483333333,0.15054,0.40958,0.5451,0.51569,0.41569
5.5,0.14956,0.4086,0.56471,0.52941,0.4
5.516666667,0.14858,0.40958,0.57451,0.53529,0.3902
5.533333333,0.14761,0.40958,0.57451,0.53922,0.3902
5.55,0.14663,0.40958,0.57059,0.52549,0.40392
5.566666667,0.14467,0.41056,0.57059,0.52941,0.41569
5.583333333,0.14272,0.41056,0.57451,0.53529,0.4098
5.6,0.14076,0.41056,0.57059,0.51961,0.41961
5.616666667,0.13783,0.41056,0.58039,0.51961,0.42549
5.633333333,0.13392,0.41056,0.57451,0.52549,0.41961
5.65,0.13099,0.41056,0.58039,0.51961,0.42549
5.666666667,0.12708,0.41056,0.57059,0.51961,0.41569
5.683333333,0.12317,0.41153,0.57451,0.51961,0.42549
5.7,0.11828,0.41056,0.57059,0.51569,0.42549
5.716666667,0.11241,0.41056,0.57059,0.51961,0.41569
5.733333333,0.10557,0.41056,0.56471,0.52941,0.4098
5.75,0.098729,0.40958,0.5549,0.52941,0.40392
5.766666667,0.090909,0.40958,0.5451,0.5451,0.39412
5.783333333,0.083089,0.40958,0.53922,0.52941,0.40392
5.8,0.075269,0.40958,0.53529,0.53529,0.4
5.816666667,0.066471,0.41056,0.53922,0.53922,0.38039
5.833333333,0.059629,0.41251,0.5451,0.51961,0.40392
5.85,0.052786,0.41642,0.56078,0.52549,0.4098
5.866666667,0.047898,0.42522,0.5902,0.51961,0.40392
5.883333333,0.042033,0.43793,0.6,0.51569,0.41569
5.9,0.037146,0.45552,0.5902,0.51961,0.39412
5.916666667,0.032258,0.47605,0.56078,0.53529,0.37451
5.933333333,0.02737,0.49658,0.52941,0.53922,0.36471
5.95,0.02346,0.51808,0.5,0.53922,0.35882
5.966666667,0.021505,0.53763,0.4902,0.5451,0.35882
5.983333333,0.01955,0.55523,0.48039,0.5451,0.36471
6,0.01955,0.56989,0.47451,0.5549,0.3549
6.016666667,0.01955,0.58065,0.48039,0.55098,0.35882
6.033333333,0.022483,0.58651,0.49412,0.56078,0.34902
6.05,0.026393,0.59238,0.49412,0.56471,0.33922
6.066666667,0.031281,0.59726,0.5,0.57059,0.33529
6.083333333,0.037146,0.59922,0.4902,0.57059,0.33529
6.1,0.044966,0.6002,0.48431,0.56078,0.3451
6.116666667,0.052786,0.6002,0.58431,0.59608,0.27451
6.133333333,0.062561,0.59824,0.61569,0.50588,0.42941
6.15,0.072336,0.59433,0.2902,0.1549,1.0922
6.166666667,0.083089,0.58944,-0.36275,-0.35294,1.5039
6.183333333,0.093842,0.58456,-0.50196,-0.37843,1.5039
6.2,0.10459,0.57674,-0.0058823,0.3451,0.89608
6.216666667,0.11535,0.56696,0.38039,0.5902,0.35882
6.233333333,0.12708,0.55621,0.4451,0.57059,0.33922
6.25,0.13881,0.54545,0.47059,0.55098,0.3549
6.266666667,0.15249,0.53177,0.49412,0.56078,0.33529
6.283333333,0.1652,0.51711,0.51569,0.57059,0.3098
6.3,0.17693,0.50342,0.52941,0.56471,0.31373
6.316666667,0.18866,0.49169,0.51569,0.56078,0.3098
6.333333333,0.20039,0.48192,0.50588,0.56471,0.31961
6.35,0.21114,0.47605,0.5098,0.55098,0.33529
6.366666667,0.22287,0.47214,0.50588,0.56078,0.32941
6.383333333,0.2346,0.47019,0.5,0.5451,0.3451
6.4,0.24731,0.46921,0.49412,0.55098,0.3549
6.416666667,0.26002,0.46725,0.5,0.53922,0.35882
6.433333333,0.2737,0.46628,0.48431,0.53529,0.37059
6.45,0.28739,0.4653,0.47451,0.53922,0.37451
6.466666667,0.30108,0.46334,0.47059,0.51961,0.3902
6.483333333,0.31476,0.46139,0.47451,0.50588,0.41961
6.5,0.32747,0.45943,0.47059,0.4902,0.4451
6.516666667,0.3392,0.45552,0.47451,0.46471,0.48039
6.533333333,0.34995,0.45259,0.47059,0.43529,0.52941
6.55,0.3607,0.44966,0.46471,0.40392,0.57059
6.566666667,0.37243,0.44575,0.4549,0.37451,0.61961
6.583333333,0.38416,0.44086,0.44902,0.33529,0.68627
6.6,0.39687,0.435,0.43529,0.30392,0.72549
6.616666667,0.40958,0.43011,0.42941,0.29412,0.74118
6.633333333,0.42033,0.42522,0.43922,0.2902,0.7451
6.65,0.43206,0.42131,0.42941,0.28431,0.7549
6.666666667,0.44184,0.4174,0.4451,0.30392,0.72549
6.683333333,0.45161,0.41447,0.4451,0.32941,0.68627
6.7,0.46237,0.41251,0.46471,0.37451,0.61569
6.716666667,0.4741,0.41056,0.46471,0.40392,0.56471
6.733333333,0.4868,0.41056,0.47451,0.4549,0.49412
6.75,0.49853,0.4086,0.4902,0.5,0.41961
6.766666667,0.51222,0.40665,0.5,0.53529,0.37059
6.783333333,0.5259,0.40567,0.4902,0.55098,0.34902
6.8,0.53959,0.40469,0.5098,0.56471,0.32941
6.816666667,0.55425,0.40371,0.5098,0.58431,0.3
6.833333333,0.56696,0.40274,0.51961,0.58431,0.30392
6.85,0.57967,0.40176,0.51569,0.5902,0.28431
6.866666667,0.59238,0.40176,0.51961,0.5902,0.2902
6.883333333,0.60508,0.40078,0.50588,0.59608,0.28431
6.9,0.61877,0.39883,0.51961,0.58431,0.3
6.916666667,0.63245,0.39687,0.51961,0.58039,0.3098
6.933333333,0.64614,0.39394,0.52941,0.57451,0.30392
6.95,0.6608,0.39198,0.51961,0.56471,0.32941
6.966666667,0.67449,0.39003,0.52549,0.57059,0.33529
6.983333333,0.68719,0.38905,0.52941,0.56471,0.33529
7,0.69892,0.38807,0.52941,0.57059,0.33529
7.016666667,0.71065,0.38807,0.52549,0.56471,0.33922
7.033333333,0.72141,0.38807,0.51961,0.55098,0.3549
7.05,0.73314,0.38807,0.51569,0.5451,0.3549
7.066666667,0.74389,0.3871,0.50588,0.55098,0.3549
7.083333333,0.75562,0.38514,0.5098,0.5451,0.3549
7.1,0.76735,0.38319,0.50588,0.5549,0.34902
7.116666667,0.7781,0.38123,0.5098,0.56078,0.33922
7.133333333,0.78886,0.37928,0.50588,0.5549,0.3451
7.15,0.80059,0.3783,0.51569,0.55098,0.34902
7.166666667,0.81036,0.38025,0.53922,0.5549,0.3549
7.183333333,0.82014,0.38221,0.56078,0.5451,0.36471
7.2,0.82991,0.38807,0.57451,0.53529,0.37059
7.216666667,0.83969,0.39687,0.5902,0.53922,0.37059
7.233333333,0.85142,0.4086,0.57059,0.53922,0.37451
7.25,0.86217,0.42522,0.5451,0.5549,0.33529
7.266666667,0.87488,0.44086,0.50588,0.56471,0.31961
7.283333333,0.88759,0.45748,0.5,0.56471,0.33529
7.3,0.89932,0.47703,0.4902,0.56078,0.33922
7.316666667,0.91202,0.4956,0.5,0.57059,0.3451
7.333333333,0.92278,0.5132,0.5,0.58039,0.32353
7.35,0.93451,0.52981,0.51961,0.57451,0.32353
7.366666667,0.94721,0.5435,0.53529,0.5902,0.30392
7.383333333,0.95992,0.55425,0.51961,0.59608,0.3
7.4,0.97458,0.56403,0.5,0.58431,0.3098
7.416666667,0.98827,0.57087,0.51569,0.5902,0.3098
7.433333333,0.99413,0.5738,0.58431,0.60588,0.2902
7.45,1,0.57576,0.68039,0.61569,0.2549
7.466666667,1,0.57674,0.57059,0.39412,0.65098
7.483333333,1,0.57674,0.068627,-0.14706,1.5039
7.5,1,0.57674,-0.42745,-0.39216,1.5039
7.516666667,1,0.5738,-0.43333,0.058824,1.4627
7.533333333,1,0.56989,0.30392,0.53529,0.50588
7.55,1,0.56207,0.50588,0.60588,0.32941
7.566666667,1,0.55132,0.52941,0.56078,0.35882
7.583333333,1,0.53959,0.53922,0.5451,0.36471
7.6,1,0.52688,0.5549,0.5451,0.37059
7.616666667,1,0.51515,0.56078,0.5451,0.35882
7.633333333,1,0.5044,0.58039,0.56078,0.33529
7.65,1,0.49658,0.58431,0.5549,0.33529
7.666666667,1,0.48974,0.56471,0.5451,0.34902
7.683333333,1,0.48485,0.53529,0.53529,0.37059
7.7,1,0.47996,0.53529,0.52549,0.38039
7.716666667,1,0.47703,0.53529,0.51961,0.4
7.733333333,1,0.47507,0.53529,0.51569,0.39412
7.75,1,0.47312,0.51961,0.5098,0.40392
7.766666667,1,0.47019,0.5098,0.50588,0.41961
7.783333333,1,0.46921,0.5,0.5,0.42549
7.8,1,0.46725,0.51569,0.4902,0.42941
7.816666667,1,0.4653,0.5098,0.47451,0.4549
